is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,arrival_month,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,meal_Undefined,deposit_type_Non Refund,deposit_type_Refundable,reserverd/assigned,customer_type_Group,customer_type_Transient-Party,stays_nights
0,2.573793339064902,45.0,4,2,0,0,0,0,0,0,0,13.117633866478995,0,2,11,0,0,0,0,0,0,0,1,0,1,3
1,10.550059600616754,21.0,25,2,0,0,0,0,0,0,0,41.00757013875618,0,0,5,1,0,1,0,0,1,0,1,0,1,3
1,8.213650725319052,19.0,7,2,0,0,0,0,0,0,0,26.2631721943794,0,0,5,1,0,1,0,0,0,0,1,0,1,7
1,6.787688761265499,19.0,13,2,0,0,0,0,0,0,0,3.777937261182921,0,0,5,0,0,0,0,0,1,0,1,0,1,4
1,9.71181072373372,28.0,15,2,0,0,0,0,0,0,0,24.708301195268643,0,0,7,0,0,0,0,0,0,0,1,0,1,2
0,7.5782200032074165,11.0,17,2,0,0,0,0,0,0,0,26.66309757530682,0,1,3,0,0,0,0,0,0,0,1,0,1,3
0,3.3959627154590866,31.0,31,2,0,0,0,0,0,0,0,35.63936895418592,0,3,7,1,0,1,0,0,0,0,1,0,1,4
1,7.62933458640779,15.0,13,3,0,0,0,0,0,0,0,32.36213832432155,0,2,4,0,0,0,0,0,0,0,1,0,1,4
0,8.501893404239611,28.0,3,2,1,1,0,0,0,1,0,19.44832844190907,0,3,7,0,0,0,0,0,0,0,0,0,1,4
1,5.17783818809116,5.0,1,2,0,0,0,0,0,0,0,18.60864455473731,0,0,2,0,0,0,0,0,1,0,1,0,1,3
1,5.545178817378548,41.0,8,2,0,0,0,1,0,0,0,25.73618617003546,0,0,10,0,0,0,0,0,1,0,1,0,0,2
1,12.109732757070363,44.0,28,2,0,0,0,0,0,0,0,26.43748166424909,0,0,10,0,0,0,0,0,1,0,1,0,1,3
0,11.740983144729995,11.0,11,2,0,0,0,0,0,0,0,21.612178293208412,0,1,3,0,0,0,0,0,0,0,1,0,1,1
0,13.007587273326287,34.0,19,2,2,0,0,0,0,0,0,26.66309757530682,0,1,8,0,0,0,0,0,0,0,1,0,0,2
1,13.761106476592968,8.0,15,2,0,0,0,0,0,0,0,18.504317711369968,0,1,2,1,0,0,0,0,0,0,1,0,1,1
0,8.231504469320114,29.0,10,2,0,0,0,0,0,2,0,14.522381622437155,1,2,7,0,0,0,0,0,0,0,1,0,1,7
1,2.0248233678056304,24.0,12,2,0,0,0,0,0,0,0,26.08819279453914,0,0,6,0,0,0,0,0,1,0,1,0,1,2
0,6.787688761265499,31.0,2,2,0,0,0,0,0,0,0,23.063026435629535,0,1,8,0,0,0,0,0,0,0,1,0,1,7
0,7.145285956834866,17.0,18,2,0,0,0,0,0,0,0,25.005740724564752,0,0,4,1,0,1,0,0,0,0,1,0,1,2
1,6.394488914069,14.0,1,2,0,0,0,0,0,0,0,28.145657975556645,0,1,4,0,0,0,0,0,0,0,1,0,1,3
1,4.765045910119595,24.0,17,2,0,0,0,0,0,0,0,25.5591393389111,0,1,6,0,0,0,0,0,0,0,1,0,1,2
0,11.78558308340169,31.0,3,2,0,0,0,0,0,2,0,37.198832929896014,0,1,8,0,0,0,0,0,0,0,1,0,1,3
0,11.829845790724175,1.0,2,2,0,0,0,0,0,0,0,16.95101890646555,0,1,1,1,0,1,0,0,0,0,1,0,1,5
0,1.282752385709444,41.0,4,2,0,0,0,0,0,0,0,11.680496109191608,0,1,10,0,0,0,0,0,0,0,1,0,0,3
0,0.7636625764984941,41.0,3,2,0,0,0,0,0,0,0,21.266886336889414,0,1,10,1,0,0,0,0,0,0,0,0,1,5
1,6.84954711990763,29.0,22,2,0,0,0,0,0,0,0,22.0471488179928,0,0,7,1,0,0,0,0,0,0,1,0,1,4
0,14.348967459334464,33.0,10,2,0,0,0,0,0,0,0,34.91853448876736,1,0,8,0,0,0,1,0,0,0,1,0,1,2
1,7.526484150061928,28.0,11,2,0,0,0,0,0,0,0,18.820541133283093,0,0,7,0,0,0,1,0,0,0,1,0,1,2
0,7.145285956834866,20.0,16,2,0,0,0,0,0,0,0,22.849817240022855,1,3,5,1,0,0,0,0,0,0,1,0,1,2
1,12.088665110123344,11.0,13,1,0,0,0,0,0,0,0,25.014722238267684,0,0,3,0,0,0,0,0,1,0,1,0,1,2
0,2.573793339064902,14.0,31,1,1,0,0,0,0,0,0,0.0,0,1,3,0,0,0,0,0,0,0,1,0,1,6
0,2.0248233678056304,22.0,22,2,0,0,0,0,0,0,0,0.0,0,2,5,1,0,0,0,0,0,0,0,0,1,3
0,13.44642797694843,33.0,14,2,0,0,0,0,0,0,0,21.79725649137571,0,0,8,0,0,1,0,0,0,0,0,0,1,2
0,1.282752385709444,25.0,23,2,0,0,0,0,0,0,0,21.85357569916274,0,0,6,0,0,0,0,0,0,0,1,0,1,2
0,11.55908473890969,38.0,15,2,0,0,0,0,0,0,0,21.069269950708595,1,2,9,0,0,0,1,0,0,0,1,0,1,2
0,14.610598656320489,17.0,29,2,0,0,0,0,0,0,0,19.44832844190907,1,2,4,1,0,0,0,0,0,0,0,0,1,2
0,8.233817650946978,34.0,18,2,0,0,0,0,0,0,0,15.832606556533557,0,2,8,0,0,0,0,0,0,0,1,0,1,1
0,7.827918328824522,30.0,23,2,2,0,0,0,0,2,0,27.673539310004546,0,2,7,0,0,0,0,0,0,0,1,0,1,1
0,12.067522841352273,52.0,22,2,0,0,0,0,0,4,0,18.593760921358957,0,0,12,1,0,0,0,0,0,0,1,0,1,7
0,15.367062241476727,19.0,6,2,0,0,0,0,0,0,0,24.843754764068088,0,2,5,0,0,0,0,0,0,0,1,0,1,4
1,4.416220364504813,7.0,14,2,0,0,0,0,0,0,0,34.45796806612205,0,1,2,0,0,0,0,0,0,0,1,0,1,1
0,5.4569684750582885,40.0,26,3,0,0,0,0,0,1,0,31.63012475516958,0,5,9,0,0,0,0,0,0,0,0,0,1,3
1,5.366444173894677,50.0,6,1,0,0,0,0,0,1,0,35.12536988452051,0,2,12,0,0,0,0,0,0,0,0,0,1,2
0,10.686724399746952,27.0,28,2,0,0,0,0,0,0,0,24.843754764068088,0,0,6,1,0,0,0,0,0,0,1,0,1,11
0,3.7266689033837412,14.0,6,2,0,0,0,0,0,0,0,16.95101890646555,0,1,4,0,0,0,0,0,0,0,1,0,1,3
1,9.234797460639106,37.0,9,2,0,0,0,0,0,0,0,23.74785314578681,0,0,9,0,0,0,0,0,0,0,1,0,1,1
0,10.323898426806696,47.0,17,2,0,0,0,0,0,0,0,21.512447201211177,0,1,11,0,0,0,1,0,0,0,1,0,1,2
0,10.522306530663595,3.0,20,2,0,0,0,0,0,0,0,25.956512926620057,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,17.552365194308834,13.0,21,2,0,0,0,0,0,0,0,19.03110073311862,0,1,3,1,0,0,0,0,0,0,1,0,1,1
1,1.687801686107574,7.0,12,2,0,0,0,0,0,0,0,18.180713690223158,0,0,2,0,0,0,0,0,1,0,1,0,1,2
1,0.7636625764984941,29.0,15,2,0,0,0,24,0,0,0,27.808903262552864,0,0,7,1,1,0,0,0,1,0,1,0,1,2
0,8.543449471300425,14.0,3,2,0,0,0,0,0,0,0,19.788767200533908,0,1,4,0,0,0,0,0,0,0,1,0,1,2
1,7.367361831774401,41.0,8,2,0,0,0,0,0,0,0,29.795775463650475,0,0,10,0,0,1,0,0,0,0,1,0,1,4
1,11.740983144729995,52.0,24,3,0,0,0,0,0,0,0,38.28760787746687,0,2,12,0,0,0,0,0,0,0,1,0,1,5
0,13.463373754029423,20.0,16,2,0,0,0,0,0,0,0,29.738925157744795,0,2,5,0,0,0,0,0,0,0,1,0,1,4
1,7.5782200032074165,19.0,13,2,0,0,0,0,0,0,0,22.0471488179928,0,0,5,1,0,1,0,0,0,0,0,0,1,4
0,10.494409399816949,24.0,8,2,0,0,0,0,0,0,0,22.849817240022855,0,3,6,0,0,0,0,0,0,0,1,0,1,4
0,2.315973353614054,23.0,2,2,0,0,0,0,0,0,0,28.313162730136003,0,1,6,1,0,0,0,0,0,0,1,0,1,4
1,6.6609864750128445,29.0,18,2,2,0,0,0,0,0,0,36.0765072894795,0,0,7,1,0,0,0,0,0,0,1,0,1,5
0,12.74788608909376,9.0,24,1,0,0,0,0,0,1,0,25.83502643652901,0,0,2,1,0,0,0,0,0,0,0,0,1,2
0,7.729769037930299,35.0,29,2,0,0,0,0,0,0,0,27.299295533687275,0,5,8,0,0,0,1,0,0,0,1,0,1,2
0,13.412402944423821,49.0,2,2,0,0,0,0,0,0,0,19.44832844190907,0,0,12,1,0,0,0,0,0,0,1,0,1,1
1,0.7636625764984941,26.0,23,2,0,0,0,0,0,0,0,16.408537308020794,0,0,6,0,0,0,0,0,1,0,1,0,1,2
1,8.236988074291173,30.0,23,2,0,0,1,1,0,0,0,0.0,0,0,7,0,0,0,0,0,0,0,1,0,1,2
0,2.315973353614054,16.0,16,3,0,0,0,0,0,0,0,29.795775463650475,0,1,4,0,0,0,0,0,0,0,1,0,1,4
1,1.687801686107574,9.0,26,2,0,0,0,1,0,0,0,31.551670795756763,0,0,2,1,0,0,0,1,1,0,1,0,1,3
1,1.282752385709444,15.0,6,2,0,0,0,0,0,0,0,29.41611749160663,0,0,4,0,0,0,0,0,0,0,1,0,1,4
0,0.7636625764984941,14.0,2,2,0,0,0,0,0,0,0,38.77652554121395,0,1,4,0,0,0,1,0,0,0,1,0,1,1
1,10.207102067941035,39.0,22,2,0,0,0,0,0,0,0,29.957858992661134,0,1,9,1,0,0,0,0,0,0,1,0,1,7
1,9.375827834938667,13.0,24,2,1,0,0,0,0,0,0,18.036086831972042,0,0,3,0,0,0,0,0,0,0,1,0,1,1
1,0.7636625764984941,24.0,7,2,0,0,0,0,0,0,62,22.2397570789483,0,0,6,0,0,0,0,0,1,0,1,0,1,3
0,2.315973353614054,11.0,16,2,0,0,0,0,0,0,0,31.425907512510662,0,2,3,1,0,0,0,0,0,0,0,0,1,3
0,8.785274050665361,27.0,29,2,0,0,0,0,0,0,0,24.632260495524825,0,0,6,0,0,0,0,0,0,0,1,0,1,2
1,9.089574238337956,17.0,28,2,2,0,0,0,0,0,0,23.000878754088127,0,1,4,0,0,0,0,0,0,0,1,0,1,3
0,9.546639009212411,39.0,22,2,0,0,0,0,0,0,0,44.38724457672144,0,1,9,0,0,0,0,0,0,0,1,0,1,3
1,11.55908473890969,52.0,26,2,0,0,0,1,0,0,0,30.760771174259105,0,1,12,0,0,0,0,0,0,0,1,0,0,3
1,11.102437881685011,6.0,6,2,0,0,0,0,0,0,0,21.47718508189196,0,1,2,0,0,0,0,0,0,0,1,0,1,2
1,8.20467386053572,26.0,20,2,0,0,0,0,0,0,0,50.32521296883183,0,0,6,1,0,0,0,0,1,0,1,0,1,6
0,8.785274050665361,28.0,15,2,0,0,0,0,0,0,0,24.885208827386684,0,1,7,0,0,0,0,0,0,0,1,0,1,5
0,13.378198074669408,17.0,19,2,0,0,0,0,0,0,0,33.70742623905175,0,0,4,1,0,1,0,0,0,0,1,0,1,7
0,13.936645085863816,41.0,10,2,0,0,0,0,0,0,0,41.17032504178955,1,2,10,1,0,0,0,0,0,0,0,0,1,1
0,13.133531194499787,31.0,26,2,0,0,0,0,0,0,0,19.44832844190907,0,1,7,0,0,0,0,0,0,0,1,0,1,6
0,13.597374024025823,25.0,18,2,0,0,0,0,0,0,0,19.860555399259784,0,1,6,0,0,0,0,0,0,0,1,0,1,5
1,8.824392929897751,16.0,14,2,0,0,0,0,0,0,0,25.167125363344045,0,0,4,0,0,0,0,0,1,0,1,0,1,2
0,9.340947660887062,6.0,4,1,0,0,0,0,0,0,0,47.47310426089913,0,2,2,1,0,0,0,0,0,0,1,0,1,3
0,17.751905894352333,41.0,7,2,0,0,0,0,0,0,0,19.613807139016714,0,2,10,1,0,0,0,0,0,0,1,0,1,5
1,8.459959101775212,2.0,13,2,0,0,0,0,0,0,0,20.670836673168235,0,1,1,0,0,0,0,0,0,0,1,0,1,1
0,6.9104587321149324,13.0,26,2,0,0,0,0,0,0,0,24.024510395119254,0,1,3,1,0,0,0,0,0,0,0,0,1,2
0,1.687801686107574,14.0,30,2,0,0,0,0,0,0,0,2.762650759781044,0,0,3,1,0,0,0,0,0,0,1,0,1,1
0,12.417198327002621,42.0,15,1,0,0,0,0,0,1,0,21.723333082142936,0,0,10,0,0,0,0,0,0,0,1,0,1,1
1,6.9104587321149324,19.0,7,2,1,0,0,0,0,0,0,19.44832844190907,0,0,5,0,0,0,0,0,0,0,1,0,1,1
0,2.315973353614054,15.0,6,2,0,0,0,0,0,0,0,20.2679927385683,0,0,4,1,0,0,0,0,0,0,1,0,1,1
1,9.580110185132021,41.0,2,1,0,0,0,0,0,0,0,20.04448285281426,0,1,10,0,0,0,1,0,0,0,1,0,1,3
0,7.62933458640779,31.0,30,3,0,0,0,0,0,0,0,24.86178315297832,0,2,7,0,0,0,0,0,0,0,1,0,1,7
0,12.316438298709445,21.0,25,2,0,1,0,0,0,0,0,22.0471488179928,0,0,5,1,0,0,0,0,0,0,1,0,0,7
0,8.745827888051668,19.0,4,2,2,0,0,0,0,0,0,38.4975907222947,0,1,5,0,0,0,0,0,0,0,1,0,1,4
0,0.7636625764984941,28.0,8,2,2,0,0,0,0,0,0,13.527095987715414,1,2,7,0,0,0,0,0,0,0,1,0,1,1
0,6.394488914069,11.0,14,2,0,0,1,0,1,0,107,26.870384409760785,0,1,3,1,0,1,0,0,0,0,0,0,1,5
1,0.7636625764984941,31.0,26,3,0,0,0,0,0,0,0,22.66968639361854,0,0,7,0,0,0,0,0,0,0,1,0,1,3
1,6.253934127298853,30.0,22,2,0,0,0,0,0,0,0,22.335704798366606,0,0,7,0,0,0,0,0,0,0,1,0,1,2
0,1.282752385709444,42.0,14,2,0,0,0,0,0,0,0,11.680496109191608,0,1,10,0,0,0,0,0,0,0,1,0,1,4
1,7.876173920533882,20.0,12,2,0,0,0,0,0,0,0,18.659623323590917,0,0,5,1,0,0,0,0,0,0,1,0,1,4
0,11.442418974995977,32.0,9,2,0,0,0,0,0,0,0,24.024510395119254,0,1,8,0,0,0,0,0,0,0,1,0,1,3
1,8.863190914526369,18.0,4,2,0,0,0,0,0,0,0,34.60692944126421,0,1,5,1,0,1,0,0,0,0,1,0,1,7
1,8.459959101775212,37.0,4,1,0,0,0,0,0,0,0,17.805932514324407,0,1,9,0,0,0,0,0,0,0,1,0,1,4
1,8.374922313258956,1.0,2,2,0,0,0,0,0,0,0,24.55426929772292,0,1,1,0,0,0,0,0,0,0,1,0,1,2
0,11.026833829246652,33.0,19,2,0,1,0,0,0,2,0,25.73618617003546,0,2,8,1,1,0,0,0,0,0,1,0,1,7
1,3.8783144631827824,4.0,20,1,0,0,0,0,0,0,0,26.784127501731817,0,0,1,0,0,0,0,0,0,0,1,0,1,10
1,13.905071987185396,35.0,27,1,0,0,0,0,0,0,0,24.663055103713265,0,1,8,0,0,0,0,0,0,0,1,0,0,2
0,8.017831661751078,38.0,14,2,0,0,0,0,0,0,0,13.979785458149019,0,0,9,0,0,0,0,0,0,0,1,0,1,3
0,2.0248233678056304,51.0,13,1,0,0,1,3,22,0,0,49.12356348683355,0,0,12,0,0,0,0,0,0,0,1,0,1,1
0,10.177493660540604,14.0,2,2,0,0,0,0,0,0,0,41.37022296144664,0,0,4,0,0,0,0,0,0,0,0,0,1,5
0,10.577670367452695,32.0,8,2,0,0,0,0,0,0,0,31.551670795756763,0,0,8,0,0,0,0,0,0,0,0,0,1,4
1,11.274980989180328,3.0,16,2,0,0,0,0,0,0,0,23.019721521683856,0,1,1,0,0,0,0,0,0,0,1,0,1,4
0,11.127413625088852,48.0,22,1,0,0,0,0,0,0,0,23.000878754088127,0,1,11,0,0,0,0,0,0,0,1,0,1,2
0,13.115691479115052,28.0,12,1,0,0,0,0,0,0,0,24.68115926057488,0,0,7,1,0,0,0,0,0,0,0,0,1,1
0,2.315973353614054,26.0,23,1,0,0,0,0,0,0,0,40.75799148289004,0,0,6,0,0,0,0,0,0,0,1,0,1,1
0,7.367361831774401,22.0,28,3,0,0,0,0,0,2,0,32.331186212990616,0,0,5,1,0,1,0,0,0,0,1,0,1,7
1,8.231708616899068,44.0,31,2,0,0,0,1,0,0,0,33.858311220977534,0,0,10,0,0,0,0,0,1,0,1,0,1,2
1,12.535952336131876,28.0,6,1,0,0,0,0,0,0,0,19.91174283789994,0,0,7,0,0,0,0,0,1,0,1,0,1,6
1,5.631211175965528,21.0,22,2,0,0,0,0,0,0,0,20.064860176133376,0,1,5,0,0,1,0,0,0,0,1,0,1,4
1,12.316438298709445,21.0,17,2,0,0,0,0,0,0,0,22.0471488179928,0,0,5,1,0,0,0,0,1,0,1,0,1,4
0,11.960669747355446,34.0,14,2,0,0,0,0,0,0,0,28.313162730136003,0,1,8,0,0,0,0,0,0,0,1,0,1,6
0,8.625458708615284,39.0,20,2,0,0,0,0,0,0,0,24.299351646227628,0,0,9,0,0,0,0,0,0,0,1,0,1,1
0,8.199924535064074,14.0,30,2,0,0,0,0,4,0,0,19.527029708753425,0,1,3,1,0,0,0,0,0,0,1,0,1,2
0,7.876173920533882,12.0,23,2,0,0,0,0,0,0,0,31.39442088360308,0,0,3,0,0,0,0,0,0,0,1,0,1,3
1,9.546639009212411,44.0,28,2,0,0,0,0,0,0,0,18.60864455473731,0,0,10,0,0,0,0,0,1,0,1,0,1,3
0,8.288269153183975,44.0,25,2,0,0,0,0,0,0,58,23.000878754088127,0,0,10,0,0,0,0,0,0,0,1,0,1,3
1,11.960669747355446,53.0,26,2,0,0,0,0,0,0,0,24.843754764068088,0,0,12,0,0,0,0,0,0,0,1,0,1,4
0,9.903165995034753,38.0,14,2,0,0,0,0,0,0,0,28.25460150681995,0,1,9,1,0,1,0,0,0,0,1,0,0,7
0,1.282752385709444,31.0,28,3,0,0,0,0,0,0,0,20.064860176133376,0,2,7,0,0,0,0,0,0,0,1,0,1,7
1,9.198896229914515,39.0,26,2,0,0,0,1,0,0,0,10.839596344186317,0,0,9,1,0,0,0,0,1,0,1,0,1,7
1,1.687801686107574,10.0,3,2,0,0,0,0,0,0,0,32.02070828918164,0,0,3,0,0,0,1,0,0,0,1,0,1,3
1,8.824392929897751,20.0,18,2,0,0,0,0,0,0,0,34.651544737442975,0,0,5,1,0,1,0,0,0,0,1,0,1,3
1,9.934374487375575,22.0,30,2,0,0,0,0,0,0,0,24.024510395119254,0,0,5,0,0,0,0,0,1,0,1,0,1,1
0,10.605140555303088,6.0,10,3,2,0,0,0,0,0,0,25.647750757703303,0,0,2,0,0,0,0,0,0,0,1,0,1,2
0,11.127413625088852,33.0,17,2,1,0,0,0,0,1,0,32.331186212990616,0,2,8,0,0,0,0,0,0,0,1,0,1,2
0,8.254816458755158,53.0,29,2,0,0,0,0,0,0,0,15.125718819737047,0,0,12,0,0,0,0,0,0,0,1,0,1,5
0,8.288269153183975,38.0,17,1,0,0,0,0,0,2,25,39.77109216980197,0,0,9,0,0,1,0,0,0,0,1,0,1,3
1,10.522306530663595,27.0,4,2,0,0,0,1,0,0,0,30.760771174259105,0,1,7,1,0,0,0,0,0,0,1,0,1,10
0,5.715189317569032,10.0,9,2,0,0,0,0,0,0,0,23.18891126858416,0,0,3,0,0,0,0,0,0,0,1,0,1,3
0,1.282752385709444,7.0,11,3,0,0,0,0,0,1,0,32.02070828918164,0,2,2,0,0,0,0,0,0,0,1,0,1,3
1,6.253934127298853,30.0,17,3,0,0,0,0,0,0,0,35.05158212918048,0,0,7,0,0,1,0,0,0,0,1,0,1,9
0,8.824392929897751,36.0,3,2,0,0,0,0,0,0,0,25.73618617003546,0,0,9,1,0,0,0,0,0,0,1,0,1,3
0,15.15903639580445,25.0,23,2,0,0,0,0,0,0,0,19.44832844190907,0,1,6,0,0,0,0,0,0,0,1,0,1,3
1,7.367361831774401,17.0,26,2,0,0,0,0,0,0,0,40.42607605249826,0,0,4,0,0,0,0,0,1,0,1,0,1,3
0,10.352698838335398,36.0,5,2,0,0,0,0,0,0,0,23.000878754088127,0,1,9,0,0,0,0,0,0,0,0,0,1,2
1,8.253264715254213,50.0,8,2,0,0,0,0,0,0,0,20.064860176133376,0,1,12,0,0,0,1,0,0,0,1,0,1,3
1,7.827918328824522,12.0,18,2,0,0,0,1,0,0,0,24.843754764068088,0,0,3,0,0,0,0,0,1,0,1,0,1,2
0,8.824392929897751,44.0,26,2,0,0,0,0,0,0,0,33.38927528069821,0,1,10,1,0,0,0,0,0,0,1,0,1,3
0,11.001402793508056,39.0,22,2,0,0,0,0,0,0,0,31.026235428188738,0,2,9,0,0,0,1,0,0,0,1,0,0,3
1,7.92390243169069,22.0,22,1,0,0,0,0,0,0,0,37.27009753719919,0,0,5,1,0,0,0,0,0,0,1,0,1,1
1,14.407975147079148,32.0,2,2,0,0,0,0,0,0,0,19.44832844190907,0,0,8,0,0,0,0,0,0,0,1,0,1,3
0,12.151646672139993,51.0,12,1,0,0,0,0,0,0,0,26.43748166424909,0,2,12,1,0,0,0,0,0,0,0,0,1,4
0,8.223299310114594,31.0,2,2,0,0,0,0,0,0,0,35.41961864364373,0,1,8,1,0,0,0,0,0,0,1,0,1,2
1,5.877425467534249,33.0,12,2,0,0,0,0,0,0,0,12.018655780612445,0,1,8,1,0,1,0,0,0,0,1,0,1,8
1,8.249302443974278,47.0,14,2,0,0,0,0,0,0,0,18.180713690223158,0,2,11,0,0,0,1,0,0,0,1,0,1,4
0,16.190397449103994,31.0,31,1,0,0,0,0,0,0,0,19.44832844190907,0,0,7,0,0,0,0,0,0,0,1,0,1,5
0,8.189581698203108,3.0,20,2,0,0,0,0,0,0,0,28.145657975556645,0,1,1,1,0,0,0,0,0,0,1,0,1,1
0,9.776397008409651,39.0,22,2,0,0,0,0,0,0,0,30.760771174259105,0,0,9,0,0,0,0,0,0,0,1,0,0,3
0,6.787688761265499,28.0,6,2,0,0,0,0,0,0,0,43.96839149219398,0,0,7,1,0,0,0,0,0,0,1,0,1,7
0,9.808385231035764,8.0,20,1,0,0,0,0,0,0,0,21.069269950708595,0,1,2,1,0,0,0,0,0,0,1,0,1,1
1,0.7636625764984941,24.0,7,2,0,0,0,0,0,0,0,24.843754764068088,0,0,6,1,0,0,0,0,0,0,1,0,1,3
0,7.729769037930299,39.0,22,2,0,0,0,0,0,1,0,32.331186212990616,0,1,9,0,0,0,0,0,0,0,1,0,1,4
0,11.718554789652629,46.0,10,2,0,0,0,0,0,0,0,25.73618617003546,0,2,11,1,0,0,0,0,0,0,1,0,1,10
0,8.288269153183975,32.0,7,2,0,0,0,0,0,0,0,42.565795759004175,0,3,8,1,0,0,0,0,0,0,1,0,1,10
0,9.871766829579956,32.0,3,2,0,0,0,0,0,0,0,22.0471488179928,0,2,8,0,0,0,1,0,0,0,1,0,1,1
0,9.47901682201956,38.0,15,2,0,0,0,0,0,1,0,25.488122619992577,0,1,9,0,0,0,0,0,0,0,1,0,1,7
0,9.198896229914515,22.0,25,2,0,0,0,0,0,0,0,33.09989115267648,0,1,5,0,0,0,1,0,0,0,1,0,1,1
1,9.052577827053996,22.0,28,2,0,0,0,0,0,0,0,31.06269277925697,0,0,5,0,0,0,0,0,1,0,1,0,1,5
1,8.824392929897751,28.0,7,2,0,0,0,1,0,0,0,32.00046653052052,0,1,7,0,0,0,0,0,0,0,1,0,1,7
1,14.076907057666846,6.0,10,2,0,0,0,0,0,0,0,24.68115926057488,0,0,2,0,0,0,0,0,0,0,1,0,1,4
0,10.323898426806696,38.0,15,2,2,0,0,0,1,0,0,33.3710417891042,0,1,9,0,0,0,0,0,0,0,1,0,1,2
0,10.659665927567264,45.0,2,2,0,0,0,0,0,0,0,33.873378100656595,0,1,11,1,0,1,0,0,0,0,1,0,1,7
0,11.807756211658264,25.0,17,2,0,0,0,0,0,0,0,24.693827630469194,0,1,6,0,0,0,1,0,0,0,1,0,1,3
0,7.367361831774401,33.0,13,2,1,0,0,0,0,0,0,19.44832844190907,0,1,8,0,0,0,0,0,0,0,1,0,1,1
0,7.62933458640779,45.0,30,2,0,0,0,0,0,0,0,35.833552425011156,0,1,10,0,0,0,0,0,0,0,1,0,1,4
0,7.971117359148871,8.0,25,1,0,0,0,0,0,0,0,24.55426929772292,0,1,2,1,0,1,0,0,0,0,1,0,1,21
1,12.671657152987878,43.0,22,2,0,0,0,0,0,0,0,29.957858992661134,0,2,10,1,0,0,0,0,0,0,1,0,1,6
0,7.312949206941758,20.0,14,1,0,0,0,0,0,2,0,20.369126995597423,0,0,5,0,0,0,0,0,0,0,0,0,1,0
0,10.577670367452695,48.0,26,2,0,0,0,0,0,0,0,31.551670795756763,0,1,11,1,0,0,0,0,0,0,1,0,1,1
0,8.064057789223504,33.0,19,2,0,0,0,0,0,0,0,32.47033505679976,0,1,8,0,0,0,0,0,0,0,1,0,1,2
0,4.416220364504813,32.0,8,1,0,0,0,0,0,0,0,26.08819279453914,0,2,8,0,0,0,0,0,0,0,1,0,0,7
0,6.724847870004536,34.0,20,2,0,0,0,0,0,0,0,35.92386358476449,0,0,8,0,0,0,0,0,0,0,1,0,1,11
0,8.977720514103645,44.0,28,2,0,0,0,0,0,0,0,24.23172385604672,0,0,10,0,0,0,0,0,0,0,1,0,1,5
0,8.155092932042228,21.0,17,1,0,0,1,0,0,0,0,24.708301195268643,0,0,5,0,0,1,0,0,0,0,1,0,1,0
0,5.877425467534249,19.0,5,2,0,0,0,0,0,0,0,26.175766821019486,0,1,5,0,0,0,1,0,0,0,0,0,1,4
0,7.729769037930299,38.0,15,3,0,0,0,0,0,1,0,27.788623005400062,0,2,9,0,0,0,0,0,0,0,1,0,1,3
1,8.24431318384356,45.0,2,2,0,0,0,0,0,0,0,26.07065764654294,0,0,11,0,0,0,0,0,0,0,1,0,1,5
0,13.857429758698885,21.0,26,2,0,0,0,0,0,0,0,25.409872388941654,1,1,5,1,0,0,0,0,0,0,1,0,1,3
0,5.545178817378548,7.0,15,2,0,0,0,0,0,0,0,14.522381622437155,0,0,2,0,0,0,0,0,0,0,0,0,1,4
0,9.44485842510069,10.0,11,1,0,0,0,0,0,0,0,22.00851194428141,0,0,3,1,0,1,0,0,0,0,1,0,1,7
0,4.87325502833731,52.0,22,1,0,0,0,0,0,0,0,0.0,0,0,12,1,0,0,0,1,0,0,1,0,1,7
0,2.315973353614054,34.0,21,2,2,0,0,0,0,0,0,0.0,0,3,8,1,0,1,0,0,0,0,1,0,1,4
0,13.873348464396695,17.0,18,2,0,0,0,0,0,0,0,19.44832844190907,0,0,4,0,0,0,0,0,0,0,1,0,1,4
0,10.659665927567264,22.0,23,2,0,0,0,0,0,0,0,24.024510395119254,0,2,5,0,0,0,0,0,0,0,1,0,1,3
1,12.633188035862306,18.0,29,2,0,0,0,0,0,0,0,18.523504585008148,0,0,4,1,0,1,0,0,1,0,1,0,1,4
1,6.03268334781887,12.0,13,2,0,0,0,0,0,0,0,43.0908363885529,0,0,3,0,0,0,0,0,0,0,1,0,1,4
0,1.282752385709444,11.0,16,2,0,0,0,0,0,2,0,31.173497051720968,0,0,3,0,0,0,0,0,0,0,1,0,1,3
0,9.052577827053996,29.0,16,2,0,0,0,0,0,0,0,26.837625648578342,0,1,7,1,0,0,0,0,0,0,0,0,1,3
1,8.824392929897751,6.0,6,2,0,0,0,0,0,0,0,6.300994140128264,0,0,2,1,0,1,0,0,0,0,1,0,1,3
0,13.712413297137404,45.0,5,2,0,0,0,0,0,0,0,29.14224356881422,0,0,11,0,0,0,0,0,0,0,1,0,1,1
